record_id,employee_id,manager_id,department,job_family,location,job_level,pay_type,hire_date,termination_date,base_pay_rate,pay_period_index,pay_period_start,pay_period_end,employment_status,tenure_months,regular_hours,overtime_hours,pay_rate,bonus,commission,retro_pay,manual_adjustment,gross_pay,deductions,net_pay,is_anomaly,anomaly_category,anomaly_dollars
9844,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,3,2024-02-02,2024-02-15,active,99,73.9,3.62,63.63,0.0,0.0,0.0,0.0,5084.67,846.6,4238.07,0,normal,0.0
9845,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,4,2024-02-16,2024-02-29,active,99,76.37,8.5,63.63,0.0,0.0,0.0,0.0,5656.32,956.35,4699.97,0,normal,0.0
9846,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,5,2024-03-01,2024-03-14,active,100,82.27,7.6,63.63,0.0,0.0,0.0,-48.87,5953.45,1751.81,4201.64,0,normal,0.0
9847,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,6,2024-03-15,2024-03-28,active,100,75.87,6.49,63.63,0.0,0.0,0.0,0.0,5345.24,1116.18,4229.06,0,normal,0.0
9848,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,7,2024-03-29,2024-04-11,active,101,83.45,6.35,63.63,0.0,0.0,0.0,0.0,6043.38,1310.29,4733.09,0,normal,0.0
9849,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,8,2024-04-12,2024-04-25,active,101,81.75,10.22,63.63,0.0,0.0,688.12,0.0,6951.1,1519.92,5431.18,0,normal,0.0
9850,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,9,2024-04-26,2024-05-09,active,102,78.02,3.22,63.63,0.0,0.0,0.0,0.0,5234.63,1791.92,3442.71,0,normal,0.0
9851,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,10,2024-05-10,2024-05-23,active,102,84.54,3.04,63.63,0.0,0.0,0.0,0.0,5704.61,1490.41,4214.2,0,normal,0.0
9852,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,11,2024-05-24,2024-06-06,active,103,81.2,3.28,63.63,0.0,0.0,0.0,0.0,5401.32,1481.23,3920.08,0,normal,0.0
9853,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,12,2024-06-07,2024-06-20,active,103,80.52,0.12,63.63,0.0,0.0,0.0,0.0,5135.43,1113.98,4021.45,0,normal,0.0
9854,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,13,2024-06-21,2024-07-04,active,104,69.35,1.46,63.63,0.0,0.0,0.0,0.0,4554.26,734.48,3819.78,0,normal,0.0
9855,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,14,2024-07-05,2024-07-18,active,104,74.2,8.49,63.63,0.0,0.0,0.0,0.0,5495.34,907.56,4587.78,0,normal,0.0
9856,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,15,2024-07-19,2024-08-01,active,104,77.89,2.21,63.63,0.0,0.0,0.0,0.0,5183.56,1192.81,3990.75,0,normal,0.0
9857,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,16,2024-08-02,2024-08-15,active,105,82.17,0.41,63.63,0.0,0.0,0.0,0.0,5213.5,1051.33,4162.17,0,normal,0.0
9858,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,17,2024-08-16,2024-08-29,active,105,74.32,1.09,63.63,0.0,0.0,0.0,0.0,4791.28,1115.73,3675.55,0,normal,0.0
9859,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,18,2024-08-30,2024-09-12,active,106,74.68,3.67,63.63,0.0,0.0,0.0,0.0,5151.26,1375.35,3775.91,0,normal,0.0
9860,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,19,2024-09-13,2024-09-26,active,106,81.56,3.53,63.63,0.0,0.0,0.0,0.0,5524.33,1001.52,4522.81,0,normal,0.0
9861,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,20,2024-09-27,2024-10-10,active,107,81.06,1.24,63.63,0.0,0.0,0.0,0.0,5307.7,1194.34,4113.37,0,normal,0.0
9862,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,21,2024-10-11,2024-10-24,active,107,85.55,6.64,63.63,0.0,0.0,0.0,0.0,6080.4,1172.1,4908.3,0,normal,0.0
9863,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,22,2024-10-25,2024-11-07,active,108,82.76,9.99,63.63,0.0,0.0,0.0,0.0,6227.03,1613.27,4613.75,0,normal,0.0
9864,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,23,2024-11-08,2024-11-21,active,108,80.8,9.01,63.63,0.0,0.0,0.0,0.0,6100.95,1484.89,4616.06,0,normal,0.0
9865,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,24,2024-11-22,2024-12-05,active,109,81.57,6.38,63.63,0.0,0.0,0.0,0.0,5716.71,1581.19,4135.51,0,normal,0.0
9866,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,25,2024-12-06,2024-12-19,active,109,76.66,12.13,63.63,0.0,0.0,0.0,0.0,6069.34,1151.22,4918.12,0,normal,0.0
9867,SYN-E00389,SYN-M0004,Operations,Supervisor,Austin,2,hourly,2015-12-19,,63.63,26,2024-12-20,2025-01-02,active,110,74.59,6.19,63.63,0.0,0.0,0.0,0.0,5348.61,1179.83,4168.78,0,normal,0.0
9868,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,1,2024-01-05,2024-01-18,active,102,74.73,4.29,28.85,0.0,0.0,0.0,0.0,2329.75,597.29,1732.45,0,normal,0.0
9869,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,2,2024-01-19,2024-02-01,active,103,73.51,2.91,28.85,0.0,0.0,0.0,0.0,2304.61,762.47,1542.14,0,normal,0.0
9870,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,3,2024-02-02,2024-02-15,active,103,78.26,10.58,28.85,0.0,0.0,0.0,0.0,2700.69,644.74,2055.95,0,normal,0.0
9871,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,4,2024-02-16,2024-02-29,active,104,78.16,12.68,28.85,0.0,0.0,0.0,0.0,2801.74,615.3,2186.44,0,normal,0.0
9872,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,5,2024-03-01,2024-03-14,active,104,76.97,16.08,28.85,0.0,0.0,0.0,0.0,2942.65,532.19,2410.47,0,normal,0.0
9873,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,6,2024-03-15,2024-03-28,active,105,78.12,5.24,28.85,0.0,0.0,0.0,0.0,2524.11,553.35,1970.76,0,normal,0.0
9874,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,7,2024-03-29,2024-04-11,active,105,78.28,14.57,28.85,0.0,0.0,0.0,0.0,2912.73,685.98,2226.75,0,normal,0.0
9875,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,8,2024-04-12,2024-04-25,active,105,81.22,1.14,28.85,0.0,0.0,0.0,0.0,2381.97,439.83,1942.14,0,normal,0.0
9876,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,9,2024-04-26,2024-05-09,active,106,75.94,3.95,28.85,0.0,0.0,0.0,0.0,2357.48,442.2,1915.29,0,normal,0.0
9877,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,10,2024-05-10,2024-05-23,active,106,78.17,1.2,28.85,0.0,0.0,0.0,0.0,2357.6,462.6,1895.01,0,normal,0.0
9878,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,11,2024-05-24,2024-06-06,active,107,77.4,2.97,28.85,0.0,0.0,0.0,0.0,2378.08,720.19,1657.9,0,normal,0.0
9879,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,12,2024-06-07,2024-06-20,active,107,84.11,10.78,28.85,0.0,0.0,0.0,0.0,2936.63,813.49,2123.14,0,normal,0.0
9880,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,13,2024-06-21,2024-07-04,active,108,82.54,4.73,28.85,0.0,0.0,0.0,0.0,2647.46,491.46,2156.0,0,normal,0.0
9881,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,14,2024-07-05,2024-07-18,active,108,75.71,6.86,28.85,0.0,0.0,412.23,0.0,2964.63,722.99,2241.64,0,normal,0.0
9882,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,15,2024-07-19,2024-08-01,active,109,76.61,1.27,28.85,0.0,0.0,0.0,0.0,2216.62,390.23,1826.39,0,normal,0.0
9883,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,16,2024-08-02,2024-08-15,active,109,74.5,2.98,28.85,0.0,0.0,0.0,73.14,2406.37,564.61,1841.76,0,normal,0.0
9884,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,17,2024-08-16,2024-08-29,active,110,81.53,2.36,28.85,0.0,0.0,0.0,0.0,2487.26,531.21,1956.05,0,normal,0.0
9885,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,18,2024-08-30,2024-09-12,active,110,71.53,6.49,28.85,0.0,0.0,0.0,0.0,2418.26,564.82,1853.44,0,normal,0.0
9886,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,19,2024-09-13,2024-09-26,active,111,78.22,2.06,28.85,0.0,0.0,0.0,0.0,2361.99,397.73,1964.26,0,normal,0.0
9887,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,20,2024-09-27,2024-10-10,active,111,68.09,5.17,28.85,0.0,0.0,0.0,0.0,2113.84,470.64,1643.2,0,normal,0.0
9888,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,21,2024-10-11,2024-10-24,active,112,72.85,16.05,28.85,0.0,0.0,0.0,0.0,2852.77,488.76,2364.0,0,normal,0.0
9889,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,22,2024-10-25,2024-11-07,active,112,81.46,4.09,28.85,0.0,0.0,0.0,0.0,2522.18,580.2,1941.98,0,normal,0.0
9890,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,23,2024-11-08,2024-11-21,active,112,75.07,2.58,28.85,0.0,0.0,0.0,0.0,2283.57,548.05,1735.51,0,normal,0.0
9891,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,24,2024-11-22,2024-12-05,active,113,81.58,0.56,28.85,0.0,0.0,0.0,0.0,2373.57,341.15,2032.42,0,normal,0.0
9892,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,25,2024-12-06,2024-12-19,active,113,78.06,6.38,28.85,0.0,0.0,0.0,0.0,2560.99,697.15,1863.85,0,normal,0.0
9893,SYN-E00390,SYN-M0046,Support,Technical Support,Remote,1,hourly,2015-08-12,,28.85,26,2024-12-20,2025-01-02,active,114,79.08,0.97,28.85,0.0,0.0,0.0,0.0,2336.83,564.14,1772.69,0,normal,0.0
9894,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,1,2024-01-05,2024-01-18,active,10,83.68,6.01,31.86,0.0,0.0,0.0,0.0,2992.88,657.15,2335.73,0,normal,0.0
9895,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,2,2024-01-19,2024-02-01,active,10,82.32,2.77,31.86,0.0,0.0,0.0,0.0,2737.08,622.54,2114.54,0,normal,0.0
9896,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,3,2024-02-02,2024-02-15,active,11,86.0,2.33,31.86,0.0,0.0,0.0,0.0,2795.17,556.08,2239.08,0,normal,0.0
9897,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,4,2024-02-16,2024-02-29,active,11,77.68,1.76,31.86,0.0,0.0,0.0,0.0,2650.55,499.06,2151.49,0,normal,0.0
9898,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,5,2024-03-01,2024-03-14,active,11,78.82,3.51,31.86,0.0,0.0,0.0,0.0,2657.58,634.67,2022.91,0,normal,0.0
9899,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,6,2024-03-15,2024-03-28,active,12,79.48,0.29,31.86,0.0,0.0,0.0,0.0,2492.6,512.33,1980.27,0,normal,0.0
9900,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,7,2024-03-29,2024-04-11,active,12,79.81,4.92,31.86,0.0,0.0,0.0,0.0,2827.84,532.87,2294.97,0,normal,0.0
9901,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,8,2024-04-12,2024-04-25,active,13,75.79,5.17,31.86,0.0,0.0,0.0,0.0,2627.55,677.78,1949.77,0,normal,0.0
9902,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,9,2024-04-26,2024-05-09,active,13,80.77,1.59,31.86,0.0,0.0,0.0,0.0,2729.08,516.07,2213.02,0,normal,0.0
9903,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,10,2024-05-10,2024-05-23,active,14,79.93,0.3,31.86,0.0,0.0,0.0,0.0,2559.09,659.9,1899.18,0,normal,0.0
9904,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,11,2024-05-24,2024-06-06,active,14,78.57,0.14,31.86,0.0,0.0,0.0,0.0,2578.48,668.05,1910.43,0,normal,0.0
9905,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,12,2024-06-07,2024-06-20,active,15,85.6,2.12,31.86,0.0,0.0,0.0,0.0,2830.54,537.35,2293.19,0,normal,0.0
9906,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,13,2024-06-21,2024-07-04,active,15,82.04,5.53,31.86,0.0,0.0,0.0,0.0,2889.51,692.93,2196.58,0,normal,0.0
9907,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,14,2024-07-05,2024-07-18,active,16,80.9,4.51,31.86,0.0,0.0,0.0,0.0,2813.64,574.45,2239.19,0,normal,0.0
9908,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,15,2024-07-19,2024-08-01,active,16,79.83,2.72,34.73,0.0,0.0,0.0,0.0,2956.78,858.18,2098.59,0,normal,0.0
9909,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,16,2024-08-02,2024-08-15,active,17,82.78,0.78,34.73,0.0,0.0,0.0,0.0,2899.33,281.27,2618.06,0,normal,0.0
9910,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,17,2024-08-16,2024-08-29,active,17,86.0,1.46,34.73,0.0,0.0,0.0,0.0,3145.56,798.11,2347.45,0,normal,0.0
9911,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,18,2024-08-30,2024-09-12,active,18,79.51,1.62,34.73,0.0,0.0,325.3,0.0,3162.47,528.88,2633.59,0,normal,0.0
9912,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,19,2024-09-13,2024-09-26,active,18,79.82,1.35,34.73,0.0,0.0,0.0,0.0,2854.09,816.32,2037.77,0,normal,0.0
9913,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,20,2024-09-27,2024-10-10,active,18,77.12,0.16,34.73,0.0,0.0,0.0,0.0,2759.35,398.72,2360.64,0,normal,0.0
9914,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,21,2024-10-11,2024-10-24,active,19,67.15,0.7,34.73,0.0,0.0,0.0,0.0,2351.55,3174.59,-823.04,1,negative_net_pay,0.0
9915,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,22,2024-10-25,2024-11-07,active,19,75.62,2.34,34.73,0.0,0.0,0.0,0.0,2738.76,933.41,1805.35,0,normal,0.0
9916,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,23,2024-11-08,2024-11-21,active,20,79.4,1.28,34.73,0.0,0.0,0.0,0.0,2829.31,642.54,2186.76,0,normal,0.0
9917,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,24,2024-11-22,2024-12-05,active,20,75.84,0.2,34.73,0.0,0.0,0.0,0.0,2700.11,536.45,2163.66,0,normal,0.0
9918,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,25,2024-12-06,2024-12-19,active,21,67.0,2.25,34.73,0.0,0.0,0.0,0.0,2370.4,466.72,1903.68,0,normal,0.0
9919,SYN-E00391,SYN-M0041,Finance,Accounting,Remote,1,hourly,2023-03-22,,31.86,26,2024-12-20,2025-01-02,active,21,72.13,1.04,34.73,0.0,0.0,0.0,0.0,2507.81,740.11,1767.7,0,normal,0.0
9920,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,1,2024-01-05,2024-01-18,active,70,80.0,0.68,3305.63,0.0,0.0,0.0,0.0,3286.75,1062.47,2224.28,0,normal,0.0
9921,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,2,2024-01-19,2024-02-01,active,71,80.0,0.0,3305.63,0.0,0.0,0.0,0.0,3368.66,769.08,2599.58,0,normal,0.0
9922,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,3,2024-02-02,2024-02-15,active,71,80.0,0.03,3305.63,0.0,0.0,0.0,0.0,3480.86,494.23,2986.63,0,normal,0.0
9923,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,4,2024-02-16,2024-02-29,active,71,80.0,1.88,3305.63,0.0,0.0,0.0,0.0,3520.61,1078.09,2442.51,0,normal,0.0
9924,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,5,2024-03-01,2024-03-14,active,72,80.0,0.34,3305.63,0.0,0.0,0.0,0.0,3501.45,921.76,2579.69,0,normal,0.0
9925,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,6,2024-03-15,2024-03-28,active,72,80.0,0.0,3305.63,0.0,0.0,0.0,0.0,3521.72,907.41,2614.31,0,normal,0.0
9926,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,7,2024-03-29,2024-04-11,active,73,80.0,1.9,3305.63,0.0,0.0,0.0,0.0,3471.29,767.03,2704.26,0,normal,0.0
9927,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,8,2024-04-12,2024-04-25,active,73,80.0,1.08,3305.63,0.0,0.0,0.0,0.0,3519.79,852.75,2667.04,0,normal,0.0
9928,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,9,2024-04-26,2024-05-09,active,74,80.0,0.25,3305.63,0.0,0.0,0.0,0.0,3490.31,1269.84,2220.47,0,normal,0.0
9929,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,10,2024-05-10,2024-05-23,active,74,80.0,0.68,3305.63,0.0,0.0,0.0,0.0,3452.3,842.33,2609.97,0,normal,0.0
9930,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,11,2024-05-24,2024-06-06,active,75,80.0,0.43,3305.63,0.0,0.0,0.0,0.0,3552.68,640.06,2912.62,0,normal,0.0
9931,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,12,2024-06-07,2024-06-20,active,75,80.0,1.56,3305.63,0.0,0.0,0.0,0.0,3436.28,965.8,2470.48,0,normal,0.0
9932,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,13,2024-06-21,2024-07-04,active,76,80.0,0.73,3305.63,0.0,0.0,0.0,0.0,3343.62,831.24,2512.38,0,normal,0.0
9933,SYN-E00392,SYN-M0060,Operations,Fulfillment,Seattle,1,salaried,2018-04-02,2024-07-26,3305.63,14,2024-07-05,2024-07-18,active,76,80.0,0.97,3305.63,0.0,0.0,0.0,0.0,3374.95,753.88,2621.07,0,normal,0.0
9934,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,1,2024-01-05,2024-01-18,active,64,80.0,0.42,5965.33,0.0,0.0,0.0,0.0,6101.91,777.99,5323.92,0,normal,0.0
9935,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,2,2024-01-19,2024-02-01,active,64,80.0,1.09,5965.33,0.0,0.0,0.0,0.0,6099.37,1663.15,4436.22,0,normal,0.0
9936,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,3,2024-02-02,2024-02-15,active,65,80.0,0.24,5965.33,0.0,0.0,0.0,0.0,6198.16,1166.56,5031.6,0,normal,0.0
9937,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,4,2024-02-16,2024-02-29,active,65,80.0,0.37,5965.33,0.0,0.0,0.0,0.0,6357.97,1270.03,5087.94,0,normal,0.0
9938,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,5,2024-03-01,2024-03-14,active,66,80.0,0.0,5965.33,0.0,0.0,0.0,0.0,6267.78,1535.36,4732.42,0,normal,0.0
9939,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,6,2024-03-15,2024-03-28,active,66,80.0,4.12,5965.33,0.0,0.0,0.0,0.0,6316.9,1654.3,4662.6,0,normal,0.0
9940,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,7,2024-03-29,2024-04-11,active,67,80.0,2.04,5965.33,0.0,0.0,0.0,0.0,6276.03,1897.13,4378.91,0,normal,0.0
9941,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,8,2024-04-12,2024-04-25,active,67,80.0,1.11,5965.33,0.0,0.0,0.0,0.0,6314.37,8524.4,-2210.03,1,negative_net_pay,0.0
9942,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,9,2024-04-26,2024-05-09,active,68,80.0,0.0,5965.33,0.0,0.0,0.0,0.0,6337.22,1668.28,4668.94,0,normal,0.0
9943,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,10,2024-05-10,2024-05-23,active,68,80.0,0.5,5965.33,0.0,0.0,0.0,126.84,6290.27,1950.19,4340.07,0,normal,0.0
9944,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,11,2024-05-24,2024-06-06,active,69,80.0,1.39,5965.33,0.0,0.0,0.0,0.0,6092.42,1307.15,4785.27,0,normal,0.0
9945,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,12,2024-06-07,2024-06-20,active,69,80.0,0.0,5965.33,0.0,0.0,0.0,-67.97,6049.89,1338.56,4711.33,0,normal,0.0
9946,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,13,2024-06-21,2024-07-04,active,69,80.0,0.0,5965.33,0.0,0.0,524.99,0.0,6440.63,1610.94,4829.69,0,normal,0.0
9947,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,14,2024-07-05,2024-07-18,active,70,80.0,0.0,5965.33,0.0,0.0,0.0,0.0,5881.05,1190.05,4691.0,0,normal,0.0
9948,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,15,2024-07-19,2024-08-01,active,70,80.0,0.36,5965.33,0.0,0.0,0.0,0.0,5799.48,1149.41,4650.07,0,normal,0.0
9949,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,16,2024-08-02,2024-08-15,active,71,80.0,1.26,5965.33,0.0,0.0,0.0,0.0,5703.33,1222.97,4480.36,0,normal,0.0
9950,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,17,2024-08-16,2024-08-29,active,71,80.0,0.0,5965.33,0.0,0.0,0.0,0.0,14559.0,1712.93,12846.07,1,gross_pay_spike,8759.88
9951,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,18,2024-08-30,2024-09-12,active,72,80.0,0.06,5965.33,0.0,0.0,0.0,0.0,5747.62,996.35,4751.27,0,normal,0.0
9952,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,19,2024-09-13,2024-09-26,active,72,80.0,1.13,5965.33,364.01,0.0,0.0,0.0,6134.51,951.96,5182.55,0,normal,0.0
9953,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,20,2024-09-27,2024-10-10,active,73,80.0,1.7,5965.33,0.0,0.0,0.0,0.0,5636.48,1242.19,4394.29,0,normal,0.0
9954,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,21,2024-10-11,2024-10-24,active,73,80.0,0.0,5965.33,379.62,0.0,0.0,0.0,6006.83,1468.24,4538.59,0,normal,0.0
9955,SYN-E00393,SYN-M0071,Engineering,Software,Seattle,3,salaried,2018-10-06,,5965.33,22,2024-10-25,2024-11-07,active,74,80.0,1.71,5965.33,0.0,0.0,0.0,0.0,5632.73,1169.18,4463.54,0,normal,0.0
